Nome do Campus,Ano de Ingresso,Periodo de Ingresso,Nome do Curso,Tipo do Curso,Modalidade do Curso,Sexo,Renda per Capita,Etnia,Situação do Aluno,Categoria,Área do Curso,Idade de Entrada
Câmpus Luziânia,2022,1,Técnico Integrado ao Ensino Médio em Manutenção e Suporte em Informática na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,36
Câmpus Luziânia,2022,1,Técnico Integrado ao Ensino Médio em Manutenção e Suporte em Informática na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,28
Câmpus Luziânia,2022,1,Técnico Integrado ao Ensino Médio em Manutenção e Suporte em Informática na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,0.75,Parda,Cancelamento Compulsório,1.0,Ciências Exatas e da Terra,28
Câmpus Luziânia,2022,1,Técnico Integrado ao Ensino Médio em Manutenção e Suporte em Informática na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,1.25,Branca,Matriculado,3.0,Ciências Exatas e da Terra,30
Câmpus Luziânia,2022,1,Técnico Integrado ao Ensino Médio em Manutenção e Suporte em Informática na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,28
Câmpus Luziânia,2022,1,Técnico Integrado ao Ensino Médio em Manutenção e Suporte em Informática na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,0.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,21
Câmpus Luziânia,2022,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,1.25,Preta,Concluído,2.0,Ciências Exatas e da Terra,17
Câmpus Luziânia,2022,0,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Preta,Evasão,1.0,Ciências Exatas e da Terra,30
Câmpus Luziânia,2022,0,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Parda,Evasão,1.0,Ciências Exatas e da Terra,20
Câmpus Luziânia,2022,0,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Preta,Cancelado,1.0,Ciências Exatas e da Terra,19
Câmpus Luziânia,2022,0,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,21
Câmpus Luziânia,2022,0,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Preta,Evasão,1.0,Ciências Exatas e da Terra,27
Câmpus Luziânia,2022,0,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,18
Câmpus Luziânia,2022,0,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Preta,Evasão,1.0,Ciências Exatas e da Terra,19
Câmpus Luziânia,2022,0,Licenciatura em Química,Licenciatura,Presencial,M,2.0,Parda,Cancelado,1.0,Ciências Exatas e da Terra,35
Câmpus Luziânia,2022,0,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Parda,Cancelado,1.0,Ciências Exatas e da Terra,41
Câmpus Luziânia,2022,0,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,46
Câmpus Luziânia,2022,0,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Preta,Cancelado,1.0,Ciências Exatas e da Terra,31
Câmpus Luziânia,2022,0,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Preta,Evasão,1.0,Ciências Exatas e da Terra,22
Câmpus Luziânia,2022,0,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Preta,Evasão,1.0,Ciências Exatas e da Terra,29
Câmpus Luziânia,2022,0,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Branca,Cancelado,1.0,Ciências Exatas e da Terra,19
Câmpus Luziânia,2023,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,2.0,Desconhecida,Evasão,1.0,Ciências Exatas e da Terra,32
Câmpus Luziânia,2023,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,2.0,Branca,Cancelado,1.0,Ciências Exatas e da Terra,20
Câmpus Luziânia,2023,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,0.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,41
Câmpus Luziânia,2023,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,1.25,Parda,Evasão,1.0,Ciências Exatas e da Terra,22
Câmpus Luziânia,2023,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,2.0,Parda,Evasão,1.0,Ciências Exatas e da Terra,35
Câmpus Luziânia,2023,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,0.75,Preta,Evasão,1.0,Ciências Exatas e da Terra,29
Câmpus Luziânia,2023,1,Bacharelado em Sistemas de Informação,Bacharelado,Presencial,M,1.25,Branca,Evasão,1.0,Ciências Exatas e da Terra,29
Câmpus Luziânia,2023,1,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Preta,Evasão,1.0,Ciências Exatas e da Terra,37
Câmpus Luziânia,2023,1,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Preta,Evasão,1.0,Ciências Exatas e da Terra,44
Câmpus Luziânia,2023,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Preta,Trancado,1.0,Ciências Exatas e da Terra,36
Câmpus Luziânia,2023,1,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Branca,Evasão,1.0,Ciências Exatas e da Terra,41
Câmpus Luziânia,2023,1,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Branca,Cancelado,1.0,Ciências Exatas e da Terra,23
Câmpus Luziânia,2023,1,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Parda,Cancelado,1.0,Ciências Exatas e da Terra,22
Câmpus Luziânia,2023,1,Licenciatura em Química,Licenciatura,Presencial,M,2.0,Branca,Cancelado,1.0,Ciências Exatas e da Terra,19
Câmpus Luziânia,2023,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Cancelado,1.0,Ciências Exatas e da Terra,19
Câmpus Luziânia,2023,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,2.75,Parda,Cancelado,1.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2023,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,0.75,Branca,Cancelado,1.0,Ciências Exatas e da Terra,15
Câmpus Luziânia,2023,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,0.75,Branca,Cancelamento Compulsório,1.0,Ciências Exatas e da Terra,16
Câmpus Luziânia,2023,0,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Parda,Cancelado,1.0,Ciências Exatas e da Terra,27
Câmpus Senador Canedo,2018,1,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Parda,Evasão,1.0,Engenharias,39
Câmpus Senador Canedo,2018,1,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,1.25,Parda,Cancelamento Compulsório,1.0,Engenharias,22
Câmpus Senador Canedo,2018,1,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,0.75,Parda,Cancelado,1.0,Engenharias,36
Câmpus Senador Canedo,2018,1,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Parda,Evasão,1.0,Engenharias,36
Câmpus Senador Canedo,2018,1,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,1.25,Parda,Evasão,1.0,Engenharias,24
Câmpus Senador Canedo,2018,1,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,1.25,Parda,Evasão,1.0,Engenharias,38
Câmpus Senador Canedo,2018,1,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Preta,Evasão,1.0,Engenharias,24
Câmpus Senador Canedo,2018,1,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,2.0,Branca,Evasão,1.0,Engenharias,55
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,1.25,Branca,Evasão,1.0,Engenharias,49
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Preta,Evasão,1.0,Engenharias,45
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Parda,Evasão,1.0,Engenharias,25
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Parda,Evasão,1.0,Engenharias,22
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Preta,Evasão,1.0,Engenharias,20
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Parda,Evasão,1.0,Engenharias,24
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Parda,Concluído,2.0,Engenharias,18
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Parda,Concludente,2.0,Engenharias,42
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Preta,Evasão,1.0,Engenharias,28
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,1.25,Parda,Evasão,1.0,Engenharias,31
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Parda,Evasão,1.0,Engenharias,31
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Parda,Concluído,2.0,Engenharias,34
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Parda,Evasão,1.0,Engenharias,27
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Parda,Evasão,1.0,Engenharias,28
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,0.75,Parda,Cancelamento Compulsório,1.0,Engenharias,23
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Parda,Evasão,1.0,Engenharias,26
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,1.25,Parda,Concluído,2.0,Engenharias,27
Câmpus Senador Canedo,2018,0,Técnico Integrado ao Ensino Médio em Refrigeração e Climatização na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,1.25,Preta,Evasão,1.0,Engenharias,29
Câmpus Senador Canedo,2019,1,Bacharelado em Engenharia de Produção,Bacharelado,Presencial,M,1.25,Amarela,Aguardando Colação de Grau,2.0,Engenharias,24
Câmpus Senador Canedo,2019,1,Bacharelado em Engenharia de Produção,Bacharelado,Presencial,F,1.25,Parda,Cancelado,1.0,Engenharias,28
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,M,0.75,Parda,Evasão,1.0,Engenharias,24
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,M,0.75,Parda,Cancelamento Compulsório,1.0,Engenharias,20
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,F,1.25,Preta,Formado,2.0,Engenharias,19
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,F,0.75,Branca,Formado,2.0,Engenharias,19
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,F,2.0,Branca,Formado,2.0,Engenharias,18
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,F,2.0,Parda,Cancelado,1.0,Engenharias,18
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,M,0.75,Parda,Evasão,1.0,Engenharias,20
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,M,0.75,Parda,Cancelado,1.0,Engenharias,18
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,M,0.75,Parda,Formado,2.0,Engenharias,19
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,F,0.75,Parda,Formado,2.0,Engenharias,17
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,M,0.75,Parda,Formado,2.0,Engenharias,31
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,M,1.25,Parda,Evasão,1.0,Engenharias,37
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,F,1.25,Parda,Evasão,1.0,Engenharias,37
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,M,0.75,Branca,Formado,2.0,Engenharias,19
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,M,2.0,Parda,Cancelamento Compulsório,1.0,Engenharias,20
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,F,0.75,Parda,Cancelado,1.0,Engenharias,20
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,F,1.25,Parda,Formado,2.0,Engenharias,21
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,M,2.0,Parda,Cancelado,1.0,Engenharias,18
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,M,2.0,Branca,Evasão,1.0,Engenharias,18
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,M,0.75,Parda,Formado,2.0,Engenharias,19
Câmpus Uruaçu,2018,1,Bacharelado em Engenharia Civil,Bacharelado,Presencial,F,0.75,Parda,Evasão,1.0,Engenharias,23
Câmpus Uruaçu,2018,1,Licenciatura em Química,Licenciatura,Presencial,M,2.0,Branca,Cancelamento Compulsório,1.0,Ciências Exatas e da Terra,33
Câmpus Uruaçu,2018,1,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Preta,Cancelamento Compulsório,1.0,Ciências Exatas e da Terra,22
Câmpus Uruaçu,2018,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Formado,2.0,Ciências Exatas e da Terra,18
Câmpus Uruaçu,2018,1,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Parda,Cancelamento Compulsório,1.0,Ciências Exatas e da Terra,43
Câmpus Uruaçu,2018,1,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Parda,Cancelado,1.0,Ciências Exatas e da Terra,25
Câmpus Uruaçu,2018,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Preta,Cancelamento Compulsório,1.0,Ciências Exatas e da Terra,20
Câmpus Uruaçu,2018,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,23
Câmpus Uruaçu,2018,1,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Branca,Cancelado,1.0,Ciências Exatas e da Terra,20
Câmpus Uruaçu,2018,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,21
Câmpus Uruaçu,2018,1,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Branca,Evasão,1.0,Ciências Exatas e da Terra,38
Câmpus Uruaçu,2018,1,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Parda,Formado,2.0,Ciências Exatas e da Terra,18
Câmpus Uruaçu,2018,1,Licenciatura em Química,Licenciatura,Presencial,F,1.25,Parda,Formado,2.0,Ciências Exatas e da Terra,18
Câmpus Uruaçu,2018,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Branca,Evasão,1.0,Ciências Exatas e da Terra,19
Câmpus Uruaçu,2018,1,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Parda,Formado,2.0,Ciências Exatas e da Terra,28
Câmpus Uruaçu,2018,1,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Parda,Cancelamento Compulsório,1.0,Ciências Exatas e da Terra,20
Câmpus Uruaçu,2018,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Branca,Cancelamento Compulsório,1.0,Ciências Exatas e da Terra,32
Câmpus Uruaçu,2018,1,Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,Tecnólogo,Presencial,F,1.25,Preta,Cancelamento Compulsório,1.0,Ciências Exatas e da Terra,25
Câmpus Uruaçu,2018,1,Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,Tecnólogo,Presencial,M,0.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,19
Câmpus Uruaçu,2018,1,Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,Tecnólogo,Presencial,M,0.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,19
Câmpus Uruaçu,2018,1,Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,Tecnólogo,Presencial,M,0.75,Parda,Formado,2.0,Ciências Exatas e da Terra,19
Câmpus Uruaçu,2018,1,Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,Tecnólogo,Presencial,M,0.75,Parda,Cancelamento Compulsório,1.0,Ciências Exatas e da Terra,19
Câmpus Uruaçu,2018,1,Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,Tecnólogo,Presencial,F,1.25,Parda,Formado,2.0,Ciências Exatas e da Terra,20
Câmpus Uruaçu,2018,1,Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,Tecnólogo,Presencial,M,0.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,23
Câmpus Uruaçu,2018,1,Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,Tecnólogo,Presencial,M,0.75,Preta,Formado,2.0,Ciências Exatas e da Terra,21
Câmpus Uruaçu,2018,1,Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,Tecnólogo,Presencial,F,0.75,Parda,Cancelamento Compulsório,1.0,Ciências Exatas e da Terra,18
Câmpus Uruaçu,2018,1,Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,Tecnólogo,Presencial,F,0.75,Parda,Evasão,1.0,Ciências Exatas e da Terra,18
Câmpus Uruaçu,2018,1,Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,Tecnólogo,Presencial,M,2.0,Branca,Evasão,1.0,Ciências Exatas e da Terra,19
Câmpus Uruaçu,2018,1,Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,Tecnólogo,Presencial,M,0.75,Parda,Formado,2.0,Ciências Exatas e da Terra,27
Câmpus Uruaçu,2018,1,Superior de Tecnologia em Análise e Desenvolvimento de Sistemas,Tecnólogo,Presencial,M,0.75,Parda,Cancelamento Compulsório,1.0,Ciências Exatas e da Terra,18
Câmpus Uruaçu,2018,1,Técnico Integrado ao Ensino Médio em Comércio na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Branca,Cancelamento Compulsório,1.0,Ciências Sociais Aplicadas,32
